year,month,day,statefips,gps_census_fips_code,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,6,20,34,.,-0.29,0.04,1.72,-0.33,-0.13,0.06,-0.105
2020,6,20,35,.,-0.17,0.08,0.5,-0.08,-0.13,0.04,-0.0701
2020,6,20,36,.,-0.33,0.05,1.04,-0.4,-0.16,0.05,-0.0877
2020,6,20,37,.,-0.13,0.08,0.95,-0.16,-0.1,0.02,-0.0351
2020,6,20,38,.,-0.12,0.05,2.36,-0.06,-0.05,0.01,-0.0175
2020,6,20,39,.,-0.1,0.12,2.98,0.12,-0.08,0,-1.02E-07
2020,6,20,40,.,-0.06,0.13,0.92,0.11,-0.09,0.01,-0.0175
2020,6,20,41,.,-0.21,0.03,0.88,-0.14,-0.15,0.04,-0.0701
2020,6,20,42,.,-0.19,0.03,1.34,-0.2,-0.11,0.03,-0.0526
2020,6,20,44,.,-0.06,0.06,4.36,-0.23,-0.14,0.02,-0.0351
2020,6,20,45,.,-0.04,0.15,1.04,0.17,-0.08,0.01,-0.0175
2020,6,20,46,.,-0.02,0.28,2.79,0.31,-0.05,0.01,-0.0175
2020,6,20,47,.,-0.05,0.14,1.53,0,-0.07,0,-1.02E-07
2020,6,20,48,.,-0.17,0.02,0.12,-0.22,-0.13,0.05,-0.0877
2020,6,20,49,.,-0.17,0.11,1.71,-0.14,-0.08,0.01,-0.0175
2020,6,20,50,.,-0.17,0.02,2.23,-0.39,-0.16,0.02,-0.0351
2020,6,20,51,.,-0.2,0.04,0.7,-0.18,-0.12,0.05,-0.0877
2020,6,20,53,.,-0.24,0.01,0.8,-0.24,-0.15,0.04,-0.0701
2020,6,20,54,.,-0.04,0.12,1.45,0.34,-0.07,0,-1.02E-07
2020,6,20,55,.,-0.1,0.15,1.59,0,-0.04,0.03,-0.0526
2020,6,20,56,.,0.05,0.3,2.96,0.43,-0.08,-0.02,0.0351
2020,6,21,1,.,-0.1,0.07,0.58,0.08,-0.15,0.02,-0.0407
2020,6,21,2,.,0.16,0.21,1.94,-0.03,-0.08,-0.02,0.0407
2020,6,21,4,.,-0.23,-0.06,-0.19,-0.3,-0.12,0.04,-0.0814
2020,6,21,5,.,-0.06,0.14,0.93,0.03,-0.11,0.01,-0.0203
2020,6,21,6,.,-0.32,-0.04,0.1,-0.34,-0.14,0.05,-0.102
2020,6,21,8,.,-0.14,0.03,0.89,-0.26,-0.12,0.01,-0.0203
2020,6,21,9,.,-0.1,-0.01,1.34,-0.18,-0.07,0.01,-0.0203
2020,6,21,10,.,-0.04,0.08,1.47,-0.13,-0.1,0.02,-0.0407
2020,6,21,11,110,-0.52,-0.18,-0.14,-0.57,-0.21,0.06,-0.122
2020,6,21,12,.,-0.21,-0.07,-0.08,-0.41,-0.17,0.04,-0.0814
2020,6,21,13,.,-0.14,0,0.5,-0.35,-0.18,0.02,-0.0407
2020,6,21,15,.,-0.34,-0.17,-0.24,-0.64,-0.25,0.06,-0.122
2020,6,21,16,.,0.14,0.27,3.04,0.27,-0.1,-0.04,0.0814
2020,6,21,17,.,-0.2,0.03,1.3,-0.21,-0.11,0.01,-0.0203
2020,6,21,18,.,-0.03,0.09,1.67,0.08,-0.1,0,-1.14E-07
2020,6,21,19,.,0,0.29,2.62,0.06,-0.05,-0.02,0.0407
2020,6,21,20,.,-0.01,0.06,1.2,0.13,-0.08,0,-1.14E-07
2020,6,21,21,.,-0.11,0.07,0.89,-0.04,-0.13,0.01,-0.0203
2020,6,21,22,.,-0.19,0.04,0.07,-0.2,-0.17,0.02,-0.0407
2020,6,21,23,.,0.1,0.22,2.82,0.2,-0.03,-0.03,0.061
2020,6,21,24,.,-0.17,-0.01,1.53,-0.21,-0.14,0.04,-0.0814
2020,6,21,25,.,-0.21,-0.08,1.12,-0.41,-0.11,0.02,-0.0407
2020,6,21,26,.,-0.04,0.11,2.6,-0.1,-0.08,-0.01,0.0203
2020,6,21,27,.,-0.11,0.07,1.83,-0.33,-0.07,-0.01,0.0203
2020,6,21,28,.,-0.04,0.08,0.53,0.05,-0.15,0.02,-0.0407
2020,6,21,29,.,-0.01,0.15,1.21,-0.04,-0.07,-0.01,0.0203
2020,6,21,30,.,0.12,0.29,1.74,0.31,-0.08,-0.04,0.0814
2020,6,21,31,.,-0.06,0.1,1.69,0.11,-0.05,0,-1.14E-07
2020,6,21,32,.,-0.16,-0.01,-0.05,-0.35,-0.24,0.04,-0.0814
2020,6,21,33,.,-0.01,0.04,1.99,-0.03,-0.07,-0.01,0.0203
2020,6,21,34,.,-0.3,-0.03,1.71,-0.38,-0.11,0.04,-0.0814
2020,6,21,35,.,-0.16,0.09,0.39,-0.09,-0.09,0.02,-0.0407
2020,6,21,36,.,-0.34,-0.02,1.12,-0.41,-0.15,0.03,-0.061
2020,6,21,37,.,-0.12,0.06,0.74,-0.22,-0.14,0.01,-0.0203
2020,6,21,38,.,0.03,0.1,2.94,-0.01,-0.05,-0.05,0.102
2020,6,21,39,.,-0.06,0.08,2.07,0.02,-0.09,-0.01,0.0203
2020,6,21,40,.,-0.04,0.08,0.71,0.06,-0.1,0.01,-0.0203
2020,6,21,41,.,-0.09,0.06,1.04,-0.1,-0.14,0.01,-0.0203
2020,6,21,42,.,-0.14,0.01,1.58,-0.22,-0.1,0,-1.14E-07
2020,6,21,44,.,-0.02,0,2.85,-0.2,-0.08,0,-1.14E-07
2020,6,21,45,.,-0.04,0.11,0.85,0.14,-0.14,0.01,-0.0203
2020,6,21,46,.,0.15,0.37,3.86,0.36,-0.03,-0.03,0.061
2020,6,21,47,.,-0.06,0.07,0.71,-0.1,-0.15,0.01,-0.0203
2020,6,21,48,.,-0.19,-0.03,-0.07,-0.27,-0.13,0.04,-0.0814
2020,6,21,49,.,-0.06,0.17,1.65,-0.15,-0.13,-0.01,0.0203
2020,6,21,50,.,-0.08,0.08,2.21,-0.43,-0.12,-0.01,0.0203
2020,6,21,51,.,-0.16,0.01,1.04,-0.22,-0.14,0.03,-0.061
2020,6,21,53,.,-0.13,0.02,0.93,-0.22,-0.14,0.01,-0.0203
2020,6,21,54,.,0.02,0.15,1.33,0.26,-0.07,-0.01,0.0203
2020,6,21,55,.,0.01,0.15,3.3,0.06,-0.02,-0.03,0.061
2020,6,21,56,.,0.13,0.3,2.58,0.37,-0.07,-0.03,0.061
2020,6,22,1,.,-0.08,-0.01,0.3,0.02,-0.3,0.09,-0.107
2020,6,22,2,.,0.09,0.08,1.46,-0.02,-0.28,0.06,-0.0711
2020,6,22,4,.,-0.2,-0.11,-0.1,-0.3,-0.4,0.11,-0.13
2020,6,22,5,.,-0.05,0.03,0.56,-0.01,-0.31,0.09,-0.107
2020,6,22,6,.,-0.29,-0.11,0.08,-0.4,-0.42,0.13,-0.154
2020,6,22,8,.,-0.1,0,1.09,-0.29,-0.37,0.09,-0.107
2020,6,22,9,.,-0.07,-0.04,1,-0.25,-0.4,0.11,-0.13
2020,6,22,10,.,-0.02,0,1.05,-0.21,-0.37,0.1,-0.118
2020,6,22,11,110,-0.53,-0.27,-0.44,-0.67,-0.61,0.22,-0.261
2020,6,22,12,.,-0.21,-0.12,-0.13,-0.38,-0.35,0.1,-0.118
2020,6,22,13,.,-0.13,-0.05,0.27,-0.34,-0.37,0.1,-0.118
2020,6,22,15,.,-0.36,-0.25,-0.4,-0.56,-0.35,0.13,-0.154
2020,6,22,16,.,0.08,0.14,2.67,0.14,-0.26,0.02,-0.0237
2020,6,22,17,.,-0.21,-0.1,0.25,-0.39,-0.41,0.13,-0.154
2020,6,22,18,.,0,0.01,1.13,0.01,-0.3,0.08,-0.0948
2020,6,22,19,.,-0.08,0.11,1.09,-0.04,-0.31,0.1,-0.118
2020,6,22,20,.,-0.06,-0.01,1.29,0.03,-0.31,0.07,-0.0829
2020,6,22,21,.,-0.06,0.05,0.73,-0.1,-0.33,0.09,-0.107
2020,6,22,22,.,-0.17,-0.08,-0.07,-0.22,-0.31,0.1,-0.118
2020,6,22,23,.,0.02,0.08,1.82,0,-0.33,0.07,-0.0829
2020,6,22,24,.,-0.2,-0.11,0.49,-0.39,-0.45,0.16,-0.19
2020,6,22,25,.,-0.16,-0.1,0.88,-0.52,-0.46,0.14,-0.166
2020,6,22,26,.,-0.04,0,1.69,-0.22,-0.38,0.09,-0.107
2020,6,22,27,.,-0.07,0.04,1.65,-0.39,-0.39,0.11,-0.13
2020,6,22,28,.,-0.04,0,0.17,0.02,-0.28,0.07,-0.0829
2020,6,22,29,.,-0.04,0.04,0.81,-0.14,-0.33,0.09,-0.107
2020,6,22,30,.,0.14,0.21,2.22,0.2,-0.23,0.02,-0.0237
2020,6,22,31,.,-0.04,0.01,1.39,0,-0.31,0.09,-0.107
2020,6,22,32,.,-0.15,-0.05,-0.1,-0.34,-0.38,0.1,-0.118
2020,6,22,33,.,0.03,0.02,1.89,-0.14,-0.36,0.1,-0.118
2020,6,22,34,.,-0.23,-0.05,1.22,-0.45,-0.45,0.15,-0.178
2020,6,22,35,.,-0.1,0.01,0.36,-0.1,-0.36,0.1,-0.118
2020,6,22,36,.,-0.31,-0.08,0.48,-0.5,-0.45,0.14,-0.166
2020,6,22,37,.,-0.1,0.01,0.79,-0.23,-0.35,0.09,-0.107
2020,6,22,38,.,0.04,0.02,1.8,-0.04,-0.24,0.05,-0.0592
2020,6,22,39,.,-0.06,0,1.06,-0.07,-0.34,0.09,-0.107
2020,6,22,40,.,-0.01,0.05,0.59,0.01,-0.31,0.08,-0.0948
2020,6,22,41,.,-0.08,0.02,1.4,-0.21,-0.38,0.08,-0.0948
2020,6,22,42,.,-0.14,-0.06,0.66,-0.33,-0.39,0.11,-0.13
2020,6,22,44,.,-0.02,-0.06,2.38,-0.37,-0.38,0.1,-0.118
2020,6,22,45,.,-0.03,0.04,0.72,0.02,-0.3,0.07,-0.0829
2020,6,22,46,.,0.11,0.24,3.11,0.31,-0.25,0.06,-0.0711
2020,6,22,47,.,-0.04,0,0.73,-0.12,-0.31,0.08,-0.0948
2020,6,22,48,.,-0.18,-0.1,-0.04,-0.29,-0.39,0.13,-0.154
2020,6,22,49,.,-0.05,0.05,1.5,-0.23,-0.39,0.09,-0.107
2020,6,22,50,.,-0.07,0,1.61,-0.31,-0.38,0.09,-0.107
2020,6,22,51,.,-0.19,-0.07,0.47,-0.34,-0.4,0.13,-0.154
2020,6,22,53,.,-0.13,-0.03,1.22,-0.35,-0.43,0.1,-0.118
2020,6,22,54,.,-0.01,0.03,0.51,0.09,-0.3,0.08,-0.0948
2020,6,22,55,.,-0.07,0.01,1.08,-0.14,-0.33,0.1,-0.118
2020,6,22,56,.,0.15,0.25,2.75,0.37,-0.24,0.03,-0.0355
2020,6,23,1,.,-0.07,0.02,0.29,-0.02,-0.29,0.09,-0.0879
2020,6,23,2,.,0.11,0.1,1.26,-0.06,-0.27,0.07,-0.0684
2020,6,23,4,.,-0.2,-0.08,-0.1,-0.27,-0.4,0.12,-0.117
2020,6,23,5,.,-0.03,0.05,0.96,0,-0.3,0.08,-0.0781
2020,6,23,6,.,-0.29,-0.07,0.14,-0.38,-0.42,0.14,-0.137
2020,6,23,8,.,-0.09,0.01,0.92,-0.29,-0.4,0.1,-0.0977
2020,6,23,9,.,-0.07,-0.01,0.97,-0.24,-0.39,0.11,-0.107
2020,6,23,10,.,0,0.04,1.28,-0.22,-0.37,0.1,-0.0977
2020,6,23,11,110,-0.48,-0.19,-0.33,-0.68,-0.61,0.2,-0.195
2020,6,23,12,.,-0.2,-0.09,-0.11,-0.38,-0.35,0.11,-0.107
2020,6,23,13,.,-0.1,0.01,0.28,-0.34,-0.37,0.12,-0.117
2020,6,23,15,.,-0.34,-0.21,-0.38,-0.56,-0.35,0.14,-0.137
2020,6,23,16,.,0.07,0.17,2.77,0.15,-0.31,0.05,-0.0488
2020,6,23,17,.,-0.13,-0.01,0.96,-0.32,-0.39,0.11,-0.107
2020,6,23,18,.,0.02,0.07,1.59,0.03,-0.3,0.07,-0.0684
2020,6,23,19,.,-0.05,0.16,2.14,0.02,-0.31,0.08,-0.0781
2020,6,23,20,.,-0.01,0.03,1.82,0.06,-0.32,0.08,-0.0781
2020,6,23,21,.,-0.03,0.09,1.02,-0.07,-0.33,0.08,-0.0781
2020,6,23,22,.,-0.11,0,-0.06,-0.2,-0.3,0.1,-0.0977
2020,6,23,23,.,0.03,0.08,2.05,0.02,-0.32,0.07,-0.0684
2020,6,23,24,.,-0.13,-0.01,1.06,-0.35,-0.45,0.15,-0.146
2020,6,23,25,.,-0.15,-0.08,0.99,-0.51,-0.46,0.14,-0.137
2020,6,23,26,.,-0.02,0.02,1.31,-0.2,-0.38,0.1,-0.0977
2020,6,23,27,.,-0.06,0.07,1.79,-0.36,-0.39,0.11,-0.107
2020,6,23,28,.,0.01,0.06,0.3,0.03,-0.27,0.07,-0.0684
2020,6,23,29,.,-0.01,0.06,1.46,-0.11,-0.34,0.08,-0.0781
2020,6,23,30,.,0.12,0.23,2.48,0.16,-0.24,0.03,-0.0293
2020,6,23,31,.,-0.02,0.04,1.92,0.07,-0.31,0.08,-0.0781
2020,6,23,32,.,-0.13,-0.01,-0.09,-0.33,-0.38,0.1,-0.0977
2020,6,23,33,.,0.02,0.07,2.2,-0.08,-0.36,0.1,-0.0977
2020,6,23,34,.,-0.22,0.01,1.25,-0.44,-0.45,0.15,-0.146
2020,6,23,35,.,-0.09,0.04,0.37,-0.07,-0.36,0.11,-0.107
2020,6,23,36,.,-0.28,0,0.58,-0.47,-0.44,0.14,-0.137
2020,6,23,37,.,-0.09,0.03,0.77,-0.21,-0.34,0.1,-0.0977
2020,6,23,38,.,0.04,0.07,1.91,0,-0.25,0.05,-0.0488
2020,6,23,39,.,-0.04,0.02,1.22,-0.05,-0.34,0.09,-0.0879
2020,6,23,40,.,0,0.07,0.92,0.01,-0.3,0.07,-0.0684
2020,6,23,41,.,-0.08,0.05,1.43,-0.21,-0.39,0.09,-0.0879
2020,6,23,42,.,-0.11,-0.01,0.73,-0.32,-0.38,0.11,-0.107
2020,6,23,44,.,0.01,-0.01,2.54,-0.34,-0.38,0.1,-0.0977
2020,6,23,45,.,-0.02,0.06,0.59,0.01,-0.3,0.09,-0.0879
2020,6,23,46,.,0.11,0.26,3.32,0.31,-0.26,0.05,-0.0488
2020,6,23,47,.,-0.01,0.04,0.85,-0.12,-0.31,0.08,-0.0781
2020,6,23,48,.,-0.15,-0.06,0,-0.28,-0.4,0.14,-0.137
2020,6,23,49,.,-0.06,0.08,1.82,-0.25,-0.39,0.1,-0.0977
2020,6,23,50,.,-0.05,0.04,1.84,-0.27,-0.37,0.1,-0.0977
2020,6,23,51,.,-0.11,0.03,1.04,-0.29,-0.4,0.12,-0.117
2020,6,23,53,.,-0.13,0,1.45,-0.34,-0.44,0.12,-0.117
2020,6,23,54,.,0.03,0.07,0.44,0.07,-0.29,0.07,-0.0684
2020,6,23,55,.,-0.05,0.06,1.98,-0.07,-0.32,0.1,-0.0977
2020,6,23,56,.,0.13,0.26,2.67,0.28,-0.24,0.04,-0.0391
2020,6,24,1,.,-0.03,0.02,0.28,0,-0.29,0.09,-0.101
2020,6,24,2,.,0.14,0.16,1.45,-0.06,-0.26,0.07,-0.0784
2020,6,24,4,.,-0.2,-0.09,-0.13,-0.27,-0.39,0.12,-0.134
2020,6,24,5,.,0.01,0.09,1.4,0.01,-0.28,0.06,-0.0672
2020,6,24,6,.,-0.29,-0.08,0.09,-0.39,-0.41,0.14,-0.157
2020,6,24,8,.,-0.09,0.01,0.96,-0.29,-0.39,0.1,-0.112
2020,6,24,9,.,-0.08,-0.02,0.9,-0.25,-0.38,0.12,-0.134
2020,6,24,10,.,0,0.04,1.33,-0.16,-0.35,0.1,-0.112
2020,6,24,11,110,-0.47,-0.18,-0.29,-0.67,-0.59,0.2,-0.224
2020,6,24,12,.,-0.2,-0.1,-0.08,-0.38,-0.34,0.11,-0.123
2020,6,24,13,.,-0.1,-0.03,0.25,-0.33,-0.36,0.11,-0.123
2020,6,24,15,.,-0.34,-0.22,-0.35,-0.58,-0.34,0.14,-0.157
2020,6,24,16,.,0.08,0.16,2.25,0.12,-0.29,0.05,-0.056
2020,6,24,17,.,-0.12,0,0.88,-0.32,-0.38,0.11,-0.123
2020,6,24,18,.,0.04,0.06,1.78,0.03,-0.29,0.07,-0.0784
2020,6,24,19,.,-0.02,0.19,2.21,0.06,-0.28,0.07,-0.0784
2020,6,24,20,.,0,0.08,1.62,0.11,-0.3,0.06,-0.0672
2020,6,24,21,.,-0.04,0.09,1.27,-0.06,-0.31,0.07,-0.0784
2020,6,24,22,.,-0.14,-0.04,-0.12,-0.2,-0.31,0.1,-0.112
2020,6,24,23,.,0.01,0.07,1.32,0.02,-0.32,0.08,-0.0896
2020,6,24,24,.,-0.12,-0.01,1.25,-0.33,-0.43,0.14,-0.157
2020,6,24,25,.,-0.17,-0.07,0.69,-0.51,-0.45,0.15,-0.168
2020,6,24,26,.,0.03,0.06,2.11,-0.13,-0.35,0.08,-0.0896
2020,6,24,27,.,-0.04,0.08,2.08,-0.35,-0.38,0.1,-0.112
2020,6,24,28,.,0.01,0.04,0.21,0.02,-0.27,0.08,-0.0896
2020,6,24,29,.,0.07,0.08,1.07,-0.04,-0.3,0.05,-0.056
2020,6,24,30,.,0.11,0.21,1.97,0.14,-0.23,0.03,-0.0336
2020,6,24,31,.,-0.01,0.07,1.76,0.08,-0.3,0.08,-0.0896
2020,6,24,32,.,-0.13,-0.01,-0.08,-0.32,-0.37,0.1,-0.112
2020,6,24,33,.,0.02,0.06,1.28,-0.14,-0.34,0.12,-0.134
2020,6,24,34,.,-0.21,0,1.37,-0.42,-0.43,0.14,-0.157
2020,6,24,35,.,-0.08,0.04,0.39,-0.1,-0.34,0.11,-0.123
2020,6,24,36,.,-0.27,-0.01,0.6,-0.47,-0.42,0.14,-0.157
2020,6,24,37,.,-0.09,0.02,0.7,-0.22,-0.33,0.09,-0.101
2020,6,24,38,.,0.06,0.08,.,0.05,-0.24,0.04,-0.0448
2020,6,24,39,.,-0.01,0.04,1.82,-0.01,-0.32,0.08,-0.0896
2020,6,24,40,.,0.04,0.1,1.04,0.07,-0.28,0.06,-0.0672
2020,6,24,41,.,-0.08,0.04,1.24,-0.21,-0.37,0.09,-0.101
2020,6,24,42,.,-0.1,0.01,1.04,-0.28,-0.36,0.1,-0.112
2020,6,24,44,.,-0.02,-0.04,1.96,-0.36,-0.37,0.11,-0.123
2020,6,24,45,.,-0.03,0.02,0.46,0,-0.3,0.09,-0.101
2020,6,24,46,.,0.11,0.27,3.34,0.31,-0.25,0.05,-0.056
2020,6,24,47,.,0,0.06,1.03,-0.11,-0.3,0.07,-0.0784
2020,6,24,48,.,-0.13,-0.03,0.12,-0.27,-0.37,0.13,-0.146
2020,6,24,49,.,-0.04,0.09,1.69,-0.23,-0.38,0.1,-0.112
2020,6,24,50,.,-0.07,0.01,1.22,-0.27,-0.36,0.11,-0.123
2020,6,24,51,.,-0.11,0.02,0.99,-0.27,-0.4,0.12,-0.134
2020,6,24,53,.,-0.14,0,1.18,-0.34,-0.42,0.11,-0.123
2020,6,24,54,.,0.03,0.06,0.77,0.14,-0.28,0.05,-0.056
2020,6,24,55,.,-0.02,0.07,2.1,-0.06,-0.31,0.09,-0.101
2020,6,24,56,.,0.12,0.27,2.78,0.31,-0.24,0.04,-0.0448
2020,6,25,1,.,-0.06,0.04,0.38,0.01,-0.28,0.09,-0.0905
2020,6,25,2,.,0.1,0.15,1.6,-0.02,-0.26,0.06,-0.0603
2020,6,25,4,.,-0.2,-0.08,-0.08,-0.29,-0.4,0.12,-0.121
2020,6,25,5,.,-0.01,0.11,1.34,0.03,-0.29,0.06,-0.0603
2020,6,25,6,.,-0.29,-0.07,0.07,-0.39,-0.41,0.14,-0.141
2020,6,25,8,.,-0.1,0.03,1.07,-0.28,-0.39,0.1,-0.101
2020,6,25,9,.,-0.08,0,1.09,-0.22,-0.37,0.11,-0.111
2020,6,25,10,.,0,0.05,1.09,-0.12,-0.36,0.1,-0.101
2020,6,25,11,110,-0.5,-0.22,-0.34,-0.67,-0.6,0.21,-0.211
2020,6,25,12,.,-0.21,-0.09,-0.1,-0.37,-0.34,0.11,-0.111
2020,6,25,13,.,-0.1,0,0.27,-0.32,-0.36,0.11,-0.111
2020,6,25,15,.,-0.34,-0.2,-0.37,-0.59,-0.34,0.14,-0.141
2020,6,25,16,.,0.08,0.18,2.53,0.16,-0.3,0.05,-0.0503
2020,6,25,17,.,-0.13,0.02,1.01,-0.3,-0.37,0.11,-0.111
2020,6,25,18,.,0.03,0.09,1.87,0.06,-0.29,0.07,-0.0704
2020,6,25,19,.,-0.03,0.13,2.39,0.06,-0.3,0.08,-0.0805
2020,6,25,20,.,-0.05,0.02,1.53,0.08,-0.32,0.08,-0.0805
2020,6,25,21,.,-0.05,0.09,1.19,-0.05,-0.32,0.07,-0.0704
2020,6,25,22,.,-0.11,0.01,-0.08,-0.19,-0.3,0.1,-0.101
2020,6,25,23,.,0.03,0.12,2.45,0.08,-0.29,0.06,-0.0603
2020,6,25,24,.,-0.14,-0.03,0.93,-0.34,-0.44,0.15,-0.151
2020,6,25,25,.,-0.15,-0.02,1.15,-0.49,-0.44,0.14,-0.141
2020,6,25,26,.,0.02,0.07,2.43,-0.12,-0.35,0.08,-0.0805
2020,6,25,27,.,-0.08,0.09,1.95,-0.35,-0.38,0.11,-0.111
2020,6,25,28,.,-0.03,0.03,0.31,0.04,-0.26,0.08,-0.0805
2020,6,25,29,.,-0.01,0.08,1.26,-0.08,-0.32,0.08,-0.0805
2020,6,25,30,.,0.13,0.24,2.16,0.2,-0.23,0.03,-0.0302
2020,6,25,31,.,-0.04,0.06,1.72,0.09,-0.31,0.08,-0.0805
2020,6,25,32,.,-0.14,-0.02,-0.13,-0.33,-0.37,0.11,-0.111
2020,6,25,33,.,0.03,0.08,2.52,-0.06,-0.33,0.09,-0.0905
2020,6,25,34,.,-0.23,0.01,1.3,-0.42,-0.44,0.15,-0.151
2020,6,25,35,.,-0.08,0.05,0.5,-0.06,-0.35,0.11,-0.111
2020,6,25,36,.,-0.27,0.01,0.63,-0.47,-0.42,0.13,-0.131
2020,6,25,37,.,-0.1,0.03,0.6,-0.24,-0.33,0.1,-0.101
2020,6,25,38,.,0.05,0.06,1.68,0,-0.25,0.06,-0.0603
2020,6,25,39,.,-0.02,0.07,1.85,-0.01,-0.32,0.08,-0.0805
2020,6,25,40,.,0.01,0.1,0.97,0.04,-0.29,0.06,-0.0603
2020,6,25,41,.,-0.09,0.06,1.17,-0.21,-0.38,0.09,-0.0905
2020,6,25,42,.,-0.11,0.01,1.03,-0.28,-0.37,0.1,-0.101
2020,6,25,44,.,0,-0.01,2.97,-0.31,-0.36,0.1,-0.101
2020,6,25,45,.,-0.03,0.04,0.53,0.04,-0.3,0.09,-0.0905
2020,6,25,46,.,0.08,0.25,2.98,0.36,-0.26,0.06,-0.0603
2020,6,25,47,.,-0.01,0.06,1.02,-0.09,-0.3,0.07,-0.0704
2020,6,25,48,.,-0.15,-0.05,0.18,-0.28,-0.39,0.14,-0.141
2020,6,25,49,.,-0.06,0.09,1.67,-0.25,-0.39,0.1,-0.101
2020,6,25,50,.,-0.08,0.03,1.74,-0.25,-0.34,0.09,-0.0905
2020,6,25,51,.,-0.14,0,0.77,-0.29,-0.4,0.13,-0.131
2020,6,25,53,.,-0.14,0.03,1.34,-0.33,-0.42,0.11,-0.111
2020,6,25,54,.,0.02,0.07,0.69,0.14,-0.28,0.06,-0.0603
2020,6,25,55,.,-0.01,0.1,2.78,-0.01,-0.31,0.08,-0.0805
2020,6,25,56,.,0.11,0.27,2.33,0.35,-0.25,0.05,-0.0503
2020,6,26,1,.,-0.09,-0.01,0.41,0.02,-0.29,0.09,-0.0871
2020,6,26,2,.,0.04,0.1,1.55,-0.06,-0.25,0.06,-0.0581
2020,6,26,4,.,-0.24,-0.08,-0.12,-0.3,-0.39,0.13,-0.126
2020,6,26,5,.,-0.06,0.03,1.22,0.01,-0.29,0.08,-0.0775
2020,6,26,6,.,-0.31,-0.07,0.07,-0.39,-0.4,0.14,-0.136
2020,6,26,8,.,-0.17,-0.01,0.76,-0.27,-0.38,0.1,-0.0968
2020,6,26,9,.,-0.13,-0.04,1.09,-0.23,-0.37,0.11,-0.107
2020,6,26,10,.,-0.05,0.04,.,-0.19,-0.34,0.1,-0.0968
2020,6,26,11,110,-0.49,-0.17,-0.27,-0.64,-0.56,0.19,-0.184
2020,6,26,12,.,-0.24,-0.09,-0.1,-0.39,-0.34,0.12,-0.116
2020,6,26,13,.,-0.13,-0.03,0.75,-0.31,-0.35,0.1,-0.0968
2020,6,26,15,.,-0.34,-0.19,-0.32,-0.56,-0.32,0.13,-0.126
2020,6,26,16,.,0,0.15,2.53,0.15,-0.3,0.04,-0.0387
2020,6,26,17,.,-0.2,-0.08,0.27,-0.32,-0.38,0.12,-0.116
2020,6,26,18,.,-0.04,0.01,1.73,0.07,-0.3,0.07,-0.0678
2020,6,26,19,.,-0.03,0.18,1.95,0.08,-0.29,0.06,-0.0581
2020,6,26,20,.,-0.03,-0.01,1.87,0.17,-0.29,0.04,-0.0387
2020,6,26,21,.,-0.09,0.06,1.41,-0.03,-0.32,0.08,-0.0775
2020,6,26,22,.,-0.15,-0.03,0.05,-0.2,-0.31,0.1,-0.0968
2020,6,26,23,.,-0.05,0.05,2.21,0,-0.31,0.07,-0.0678
2020,6,26,24,.,-0.16,-0.03,1.29,-0.31,-0.42,0.14,-0.136
2020,6,26,25,.,-0.21,-0.06,0.94,-0.47,-0.43,0.14,-0.136
2020,6,26,26,.,-0.12,-0.02,1.92,-0.12,-0.36,0.1,-0.0968
2020,6,26,27,.,-0.12,0.08,1.63,-0.33,-0.38,0.1,-0.0968
2020,6,26,28,.,-0.08,-0.03,0.29,0.04,-0.28,0.08,-0.0775
2020,6,26,29,.,0.01,0.03,1.63,-0.02,-0.23,0.06,-0.0581
2020,6,26,30,.,0.03,0.24,2.19,0.23,-0.25,0.02,-0.0194
2020,6,26,31,.,-0.05,0.08,1.78,0.1,-0.3,0.07,-0.0678
2020,6,26,32,.,-0.18,-0.04,-0.14,-0.34,-0.37,0.11,-0.107
2020,6,26,33,.,-0.05,0.05,2.33,-0.14,-0.34,0.1,-0.0968
2020,6,26,34,.,-0.27,0,1.4,-0.39,-0.42,0.14,-0.136
2020,6,26,35,.,-0.13,0.06,0.4,-0.08,-0.32,0.1,-0.0968
2020,6,26,36,.,-0.31,-0.01,0.64,-0.45,-0.42,0.13,-0.126
2020,6,26,37,.,-0.12,0.03,0.98,-0.21,-0.33,0.08,-0.0775
2020,6,26,38,.,-0.02,0.07,2.33,0.09,-0.24,0.04,-0.0387
2020,6,26,39,.,-0.1,0,2.04,0.01,-0.32,0.08,-0.0775
2020,6,26,40,.,-0.05,0.02,0.9,0.03,-0.29,0.07,-0.0678
2020,6,26,41,.,-0.15,0.02,1.22,-0.19,-0.37,0.08,-0.0775
2020,6,26,42,.,-0.15,-0.02,1.17,-0.26,-0.36,0.1,-0.0968
2020,6,26,44,.,-0.06,-0.02,2.6,-0.32,-0.36,0.11,-0.107
2020,6,26,45,.,-0.07,0.04,0.66,0.07,-0.3,0.07,-0.0678
2020,6,26,46,.,0.07,0.29,3.59,0.38,-0.24,0.06,-0.0581
2020,6,26,47,.,-0.07,0,0.96,-0.1,-0.3,0.08,-0.0775
2020,6,26,48,.,-0.2,-0.05,-0.01,-0.28,-0.38,0.14,-0.136
2020,6,26,49,.,-0.13,0.11,1.64,-0.22,-0.37,0.08,-0.0775
2020,6,26,50,.,-0.15,-0.02,1.65,-0.29,-0.36,0.1,-0.0968
